"T1_1H_R1";"T1_2H_R1";"T1_3H_R1";"T1_4H_R1";"T1_5H_R1";"T1_6H_R1";"T2_1H_R1";"T2_2H_R1";"T2_3H_R1";"T2_4H_R1";"T2_5H_R1";"T2_6H_R1";"T3_1H_R1";"T3_2H_R1";"T3_3H_R1";"T3_4H_R1";"T3_5H_R1";"T3_6H_R1";"T1_1H_R2";"T1_2H_R2";"T1_3H_R2";"T1_4H_R2";"T1_5H_R2";"T1_6H_R2";"T2_1H_R2";"T2_2H_R2";"T2_3H_R2";"T2_4H_R2";"T2_5H_R2";"T2_6H_R2";"T3_1H_R2";"T3_2H_R2";"T3_3H_R2";"T3_4H_R2";"T3_5H_R2";"T3_6H_R2";"ExpT1";"ExpT2";"ExpT3"
"G704";0.1600273;0.01542403;-0.1949782;0.3178897;0.2412582;-0.7215256;0.2419402;0.04122539;1.442055;1.702439;2.767752;2.525049;0.2613951;0.259572;1.140459;1.571789;2.782718;2.66301;0.3364664;0.3606782;-0.1273389;-0.07941107;-0.2898215;-0.4920988;0.3168473;-0.05193599;0.9235832;2.085942;3.11646;2.802218;0.06061938;0.7747243;1.870338;2.065169;2.900805;3.0693;"Non";"Sur";"Sur"
"G709";-0.1723316;-0.6778379;-0.02350884;-0.6311623;-0.3745473;0.6851097;-0.4664382;-2.075374;-4.668162;-3.706582;-3.725176;-3.345515;-0.8244491;-2.424183;-2.242675;-3.882186;-3.415479;-1.981474;-0.1781212;-0.06934559;-0.2152949;0.4017895;0.0397739;0.6805012;-0.8219045;-2.596137;-3.143308;-2.228073;-2.061275;-1.864062;-1.180004;-1.912121;-2.789428;-3.219733;-2.674726;-2.475646;"Non";"Sous";"Sous"
"G715";-0.1751513;-0.3593703;-0.2788915;-0.4690553;-0.5522334;-0.4378707;-0.6405535;-2.02864;-3.464313;-3.337315;-2.730701;-2.04618;-1.135972;-2.280636;-2.621114;-3.919559;-3.247277;-1.911946;0.130567;-0.342833;-0.6150126;-0.4820348;-0.3172601;-0.5845728;-0.7870332;-2.308462;-2.328363;-3.418571;-3.15357;-2.588779;-0.4686799;-2.72416;-3.524387;-3.454501;-3.149081;-2.363747;"Non";"Sous";"Sous"
"G717";-0.1087658;-0.1574344;0.03198454;0.3150287;-0.313272;-0.4450093;0.4272933;1.162593;2.04825;2.284169;1.829146;2.130094;0.5444495;1.494527;1.998377;2.029504;2.371797;2.18832;0.1521906;-0.0790529;0.2418708;-0.1779448;-0.3271299;-0.6838306;0.5329686;1.686651;1.957476;2.210512;2.461746;2.215546;0.3694127;1.642651;2.031942;2.282599;2.163345;2.080387;"Non";"Sur";"Sur"
"G724";1.055965;2.378208;2.141025;1.319085;0.4390792;-0.6591192;0.09895013;0.9031267;0.4435677;-0.6981721;-1.752191;-2.988271;1.083168;2.422901;1.798796;1.371316;0.2607223;-2.249613;0.5591195;1.988015;2.465355;0.7264764;-0.2749343;-0.5440553;-0.2811055;0.01614941;0.392643;-2.280002;-3.219848;-2.982115;0.9925906;1.937263;2.377006;-0.1185603;-1.834793;-2.684538;"Non";"Sous";"Sous"
"G729";-0.1496123;-0.05351439;-0.4767482;-0.5339613;-0.4556874;-0.5337892;0.3919834;-0.4740134;-1.682134;-3.148635;-3.003625;-3.688361;0.1580543;-0.9454521;-1.779952;-2.998525;-3.527828;-2.942898;-0.2499978;-0.2869077;-0.2869653;-1.06253;-0.2314315;-0.4676418;-0.1156716;-0.919187;-1.225111;-3.138277;-3.462938;-3.431022;-0.3452762;-1.157455;-1.969123;-3.482551;-3.622755;-3.760674;"Non";"Sous";"Sous"
"G730";-0.2086148;0.1081371;-0.1769834;0.5643258;-0.1831234;-0.3193854;0.3820667;2.313963;3.246892;3.139312;2.690319;3.185705;0.6850347;2.556761;2.882147;3.057565;2.912794;2.5583;0.1550599;0.1044702;0.3059563;-0.2806919;-0.4228851;-0.8716031;0.570248;2.413445;2.918342;2.671194;2.67447;2.918217;0.9889713;2.48302;3.062393;3.039536;2.527193;2.600177;"Non";"Sur";"Sur"
"G742";-0.05022547;-0.8661421;-0.09638936;-0.3798131;-0.1345063;0.5573198;-0.6791235;-1.774939;-2.76383;-2.609509;-2.409809;-2.46824;-0.6891252;-1.777612;-1.791382;-2.574148;-2.319924;-2.209069;-0.2842643;-0.008625989;-0.4341683;0.6605827;0.302998;0.7569157;-0.5681391;-1.576939;-1.931068;-1.260077;-1.315651;-1.738541;-0.5330288;-1.135546;-1.917734;-1.621431;-2.047468;-2.099069;"Non";"Sous";"Sous"
"G753";0.2064946;0.2546085;-0.3260005;0.2503793;-0.4846773;-0.3200374;-0.03236058;0.0903321;0.2430272;1.360241;2.221197;2.828549;0.1332218;0.4043552;0.195812;1.871156;2.479309;2.30472;-0.29743;-0.3784884;0.1929571;-0.5938682;-0.7354945;-1.097375;-0.05976835;0.138109;0.4142561;1.327483;1.689063;2.264132;-0.06534091;-0.1655463;0.1950511;1.482408;2.293929;2.151866;"Non";"Sur";"Sur"
"G761";-0.1344085;-1.281537;-0.5108371;-0.9573139;-2.098745;0.2770855;-0.716984;-1.497507;-2.663951;-1.84953;-3.197893;-2.259279;-1.282675;-1.885035;-1.131199;-2.401229;-2.976896;-2.029631;0.1207718;-0.6298886;-0.5399444;1.493422;-0.1667836;0.9223235;-1.228797;-2.499405;-1.091879;-1.336424;-2.735559;-2.437951;-0.07512608;-1.633791;-2.295204;-2.316692;-2.771794;-2.690535;"Non";"Sous";"Sous"
"G765";-0.03115676;-0.0717848;-0.4063;-0.1372102;0.02135908;0.5642139;-0.07208758;-1.028609;-2.404454;-2.383578;-2.422448;-2.152079;0.05953423;-1.691307;-1.401263;-2.59199;-2.189022;-2.010455;-0.1811792;0.02635846;-0.1745195;0.3101525;0.508402;0.6076598;-0.00159751;-1.714479;-1.675083;-1.748553;-1.618184;-1.951379;-0.3255303;-1.359832;-1.935378;-2.289847;-2.227865;-2.401163;"Non";"Sous";"Sous"
"G766";-0.1199831;0.269049;0.7447047;0.04337117;0.6848868;0.9433524;0.05871604;-1.250777;-2.643068;-2.17645;-2.25734;-2.456175;0.4368904;-1.06;-1.283009;-2.699017;-2.038484;-0.9053279;-0.3345238;0.7893108;0.07531878;0.3802894;0.8002288;1.286448;0.5926137;-1.789654;-1.645859;-2.368752;-2.688496;-1.698056;0.860821;-1.078198;-1.868995;-2.862761;-2.340101;-2.305945;"Sur";"Sous";"Sous"
"G768";0.6761275;0.5291348;0.5976803;1.188461;0.8126182;0.19701;0.3031828;0.04225286;-1.297555;-2.119691;-1.58258;-2.341104;0.999564;0.02663103;0.3301505;-0.3356314;-0.9936594;-1.772888;0.8916171;0.5073824;0.1916662;1.067949;0.7054949;1.115631;-0.1369146;-1.071379;-0.8495004;-2.693672;-2.973265;-1.986662;1.339486;-0.5494884;0.116137;-1.495284;-2.172416;-2.627347;"Non";"Sous";"Sous"
"G769";0.3505018;-0.7470948;-1.02455;-0.7205853;-0.7443849;-0.5956773;0.0860824;-0.1198928;-0.2661921;-1.842138;-2.581868;-3.011981;0.146076;-1.857268;-1.633264;-2.230271;-3.002049;-3.386708;0.3163225;-1.158142;-2.119587;-0.8634486;-0.6365229;-0.7766848;0.007406774;0.2977648;-0.3139231;-1.845616;-2.29206;-2.690193;0.02828048;-2.12057;-2.232626;-3.091501;-3.739105;-3.70107;"Non";"Sous";"Sous"
"G770";-0.2898053;0.8406797;0.1081388;0.2525392;-0.8436056;-0.9000839;0.8212326;1.078782;-0.3621195;-2.202122;-2.608676;-2.82629;0.5643371;1.495436;-0.7363276;-1.890677;-2.878731;-2.430313;-0.0591698;0.5349523;0.574149;-0.430452;-0.8221505;-1.022605;0.9477807;0.4248613;0.4202893;-2.924159;-2.817706;-2.906759;0.5214353;-0.02798121;-0.5459892;-2.817071;-3.383002;-2.678753;"Non";"Sous";"Sous"
"G776";0.06717418;2.64698;2.34429;3.186784;2.129539;1.24625;0.8411992;5.966893;7.137481;7.02279;6.166753;6.895829;1.542949;6.958612;7.520319;6.633407;5.740519;7.046557;0.4353452;2.294946;3.884985;1.784107;1.391961;0.1467424;2.604858;6.953789;7.324219;7.087247;6.346869;7.309274;2.426941;7.309071;7.636317;6.634481;6.185529;7.228762;"Non";"Sur";"Sur"
"G781";0.01238505;0.2408053;0.1325769;0.4269889;-0.192408;-0.1638353;0.3158673;1.235226;2.094736;2.286855;2.015257;2.45052;0.4433615;1.448584;1.961678;2.226117;2.355102;2.272553;0.01904857;-0.1270612;0.3391894;-0.4038335;-0.5446377;-0.8652659;0.4839466;1.665769;1.946309;2.208098;2.307285;2.386309;0.52412;1.741763;2.032789;2.233785;2.33629;2.306299;"Non";"Sur";"Sur"
"G782";0.014433;0.1584137;-0.038086;0.507132;-0.6483396;-0.6551246;0.7593507;2.773283;3.620374;2.710052;2.341828;2.445849;0.5390533;2.923509;3.290436;2.804938;2.458555;2.171997;-0.06879055;0.317607;0.8251308;-0.1947807;-1.152666;-0.8398352;1.321613;3.135176;3.294654;2.672123;2.185003;2.191654;1.390315;3.142702;3.442353;2.685719;2.160691;2.073891;"Non";"Sur";"Sur"
"G786";0.3060026;-0.2326963;0.1372384;-1.148121;-0.6789501;-0.4998951;-0.4933091;0.2486118;-0.2727629;0.8698571;1.711967;2.400236;-0.4462615;0.3689913;0.1661847;0.9041638;1.211164;2.465232;-0.2725667;0.3224892;-0.4649532;0.1460101;-0.1509671;-0.6918573;-0.1325909;-0.3450429;-0.2556888;0.6306238;1.966411;2.710211;0.07651321;0.100191;0.1590402;1.481668;2.625605;2.563047;"Non";"Sur";"Sur"
"G789";-0.005496491;0.7097472;0.1714379;0.488208;0.1225558;-0.3646491;-0.0578798;1.127255;2.426085;3.183431;3.277916;2.901133;0.08653476;1.682373;2.296716;3.441394;3.356405;2.595864;0.1310314;0.3308489;0.8544183;-0.150884;-0.226972;-0.6435139;-0.06347104;1.216586;1.834132;2.672123;2.741518;2.221059;0.1563911;1.764254;2.403814;3.242981;3.455197;2.301827;"Non";"Sur";"Sur"
"G790";-0.2729142;0.7976723;0.6517127;1.226205;0.8471251;0.5174067;-0.5425023;-1.577179;-3.19259;-2.624352;-3.150296;-2.69893;-0.1404019;-0.645774;-1.62366;-2.310669;-2.352294;-1.785089;0.1211802;0.9588317;0.6876788;0.7085586;0.3133732;0.8061201;-0.4013837;-2.413236;-2.475537;-3.783193;-4.115091;-2.667687;0.3879253;-1.48172;-1.778079;-2.853386;-2.939136;-2.819884;"Non";"Sous";"Sous"
"G795";-0.1260499;-0.1545476;0.3404814;0.08194979;-0.07898876;-0.6405683;0.2975488;1.746588;2.79466;2.484036;2.120051;2.511023;0.2596168;1.921483;2.995598;2.426615;2.596281;2.541018;-0.1201861;-0.1409741;0.5401333;-0.2328521;-0.6700612;-1.003255;0.3098546;2.073963;2.821952;2.405976;2.661605;2.623873;0.1921556;2.120832;2.889946;2.406801;2.423195;2.61955;"Non";"Sur";"Sur"
"G797";0.1743728;0.5071916;-0.3410183;0.1281225;-0.3039202;-0.4969096;0.3696057;0.4246596;1.055099;1.238066;1.692902;2.287412;0.4898412;0.6299567;0.934698;1.624353;1.969211;1.857579;-0.2842362;0.06500956;0.3820663;-0.3159106;-0.4028753;-0.6139132;0.2496333;0.323111;0.6233761;0.7606908;1.391923;2.043664;-0.05075656;0.01307738;0.8614665;1.182355;2.092168;1.942753;"Non";"Sur";"Sur"
"G799";-0.03685704;0.4104107;-0.04435005;0.5894998;0.1830327;-0.1772532;1.945567;1.87044;1.223024;1.895118;2.175451;2.690699;1.962925;2.064186;1.177294;1.883289;2.228069;2.87575;0.2791856;-0.4883342;0.4328746;-0.4048427;-0.6175928;-0.9576816;2.044817;1.579647;1.222051;1.673052;1.948724;2.506969;1.899195;1.467278;1.351753;1.743825;2.188003;2.61701;"Non";"Sur";"Sur"
"G806";-0.5391838;-1.235411;1.19621;0.5127488;-1.152438;0.5362443;-1.119392;-1.557459;-1.520218;-0.7425328;-0.127484;3.04698;-0.8213137;-0.8160338;-1.266003;-0.4711893;-1.031459;3.040059;0.4771322;0.9088919;0.9058634;2.047966;1.23186;1.449005;-0.6974524;-0.5456013;-0.1679354;1.822568;2.318716;4.4117;0.8304535;0.2531974;0.1811225;0.6774702;1.661091;4.150484;"Non";"Sur";"Sur"
"G810";0.2471293;0.3209845;0.2101596;0.1679622;-0.1453669;0.3106307;-0.6987597;-2.409239;-2.997993;-2.991551;-2.819903;-2.449417;-1.077679;-2.030858;-2.282573;-2.696806;-2.73226;-1.527568;-0.05745101;0.279894;0.8818577;0.4542451;0.5818171;0.7489267;-1.018588;-2.467226;-1.795203;-2.347206;-2.389425;-2.470833;-1.674769;-2.366809;-2.30155;-1.811966;-2.107132;-2.294869;"Non";"Sous";"Sous"
"G815";-0.1002258;-0.2386131;-0.0538248;-0.6638388;-0.1553355;0.6975511;-0.3334262;-1.508483;-5.062286;-4.677024;-5.395571;-4.284432;-0.1596434;-1.942787;-2.5942;-6.078931;-6.28352;-3.457018;0.06619674;0.3127292;-0.3554917;0.2590599;0.1881583;1.065562;-0.2488381;-2.019821;-3.042203;-6.455321;-5.696412;-5.402271;-0.4524295;-2.093446;-3.778192;-6.034544;-6.063456;-5.936462;"Non";"Sous";"Sous"
"G817";-0.6263802;0.1244503;-0.02828482;-0.2870531;-0.3480966;-0.8397276;3.015251;2.429027;0.5995832;-0.7602584;-1.497979;-2.168312;2.826021;2.74066;0.9912195;-0.3927692;-1.189303;-1.424946;-0.279278;0.2343331;0.2675366;-0.474491;-0.388345;-0.2570169;2.721331;2.28546;0.8079968;-0.9649552;-1.303669;-2.106427;2.30734;2.308032;1.433177;-0.9496946;-1.712223;-1.771573;"Non";"Sous";"Sous"
"G818";-0.0569805;-0.0601538;0.1927889;0.2249532;-0.6336436;-0.2428601;0.3780533;0.7019487;1.342991;1.722262;1.469526;1.941052;0.3998899;0.7552088;1.591825;1.732431;1.806807;2.491694;0.1258709;-0.09365143;0.0390054;-0.4033925;-0.4829634;-0.8365416;0.3261849;1.611445;1.560567;1.964571;2.073649;2.461094;0.2115364;1.510599;1.712114;1.925861;1.883253;2.458452;"Non";"Sur";"Sur"
"G821";0.09530916;0.2196777;-0.09767799;0.3527367;-0.4292594;-0.4785659;0.2324088;0.1845614;1.245172;1.423876;1.77603;2.387213;0.3185369;0.5735021;1.332314;1.423847;2.172868;2.274226;-0.05831782;-0.3989244;0.8457374;-0.7283141;-1.132526;-0.9760936;0.1906207;0.4903049;1.404835;0.893968;1.488841;2.131883;-0.08537366;0.3074245;1.129397;1.111163;2.116461;2.052384;"Non";"Sur";"Sur"
"G822";-0.05816437;0.3052896;0.1062931;0.3427687;-0.09954517;-0.1795795;0.250627;1.420878;2.120216;2.35598;2.340096;2.96728;0.3822543;1.548793;1.998572;2.378;2.447934;2.684983;0.06354506;-0.0353445;0.3453517;-0.5106149;-0.3538249;-0.8287071;0.3818759;1.536173;1.839728;2.231151;2.499166;2.720927;0.3333467;1.636465;2.055543;2.344163;2.546361;2.721271;"Non";"Sur";"Sur"
"G823";0.2155095;0.3891378;-0.2030998;0.9030511;-0.2193738;-0.08160741;0.5711352;2.660284;3.975981;3.881627;3.393328;3.582198;0.7689505;2.953078;3.780623;3.92028;3.547543;3.164461;-0.1380942;-0.06557379;0.344082;-0.09713175;-0.2496963;-1.095918;0.7359781;2.885599;3.594081;3.725309;3.269722;3.130242;0.8241768;3.131384;3.916441;3.839441;3.323704;3.139743;"Non";"Sur";"Sur"
"G825";-0.1730645;0.259243;-0.1689869;-0.5830654;-0.4948236;-0.8566971;-0.3018625;0.04323983;2.619272;2.687752;3.147656;3.958455;-0.3018625;0.1434894;1.267608;1.434851;2.363985;3.91583;-0.06469884;-0.162559;0.08802803;-0.1372781;-0.3909455;-0.4473254;-0.1835978;1.303248;1.532628;2.357719;3.611063;3.483737;-0.04496094;1.041658;1.564917;2.617485;4.148103;4.244113;"Non";"Sur";"Sur"
"G826";0.03835682;0.08081786;0.1431238;0.08952794;-0.234071;-0.6829623;0.9448676;3.094621;3.600116;3.469572;3.093898;2.851363;0.8128929;3.249571;3.610057;3.359585;3.303442;2.755392;-0.1501931;-0.1797386;0.3561201;-0.1976459;-0.5133986;-0.6249254;1.20173;3.236468;3.535918;3.293198;3.195739;2.845325;1.032819;3.377579;3.659727;3.141413;3.1534;2.638415;"Non";"Sur";"Sur"
"G828";0.2399168;0.5868333;0.3033268;0.7073445;-0.2978174;-1.092198;0.5980961;3.00427;4.473234;3.530745;2.496962;2.548241;0.9397843;3.253944;4.256603;3.505059;2.841142;2.546138;0.05357786;-0.1692146;0.8797543;-0.4579019;-1.127132;-1.644425;0.6847305;3.183696;4.222558;2.933182;2.686961;2.429111;1.234384;3.071506;4.380052;3.257699;2.577527;2.23181;"Sous";"Sur";"Sur"
"G829";-0.05415782;1.212523;1.95676;2.186975;1.769388;1.134126;0.3215653;-0.5614671;-1.844543;-2.742524;-3.458345;-2.964491;-0.0204715;-1.32579;-0.6345938;-3.207972;-2.38557;-1.447497;-0.706665;-0.374919;1.059072;1.40697;1.102614;0.3232764;-1.58457;-2.087463;-1.796142;-3.207972;-4.207472;-3.891059;-1.603231;-2.370393;-2.396136;-3.022438;-4.207472;-3.885206;"Non";"Sous";"Sous"
"G836";-0.144011;0.2160136;0.1435864;0.5108426;-0.613841;-0.2705752;0.6689729;2.458952;3.370551;3.063109;2.632402;3.047213;0.8738644;2.647464;3.242624;3.029058;2.854175;2.717523;0.06593113;-0.02679831;0.7295179;-0.1615906;-0.7977114;-1.107736;1.071783;2.546437;3.046216;2.682351;2.503629;2.714771;1.01574;2.714981;3.280014;2.841166;2.483652;2.699465;"Non";"Sur";"Sur"
"G837";-0.2655877;-0.4516085;-0.1448877;-0.3783786;-0.1273081;0.2079203;-0.6700151;-1.931641;-3.430188;-3.028254;-2.975302;-2.525045;-0.5724866;-2.32258;-2.224354;-3.603262;-3.408688;-2.018301;-0.3746747;0.103111;-0.4993737;0.346608;0.4300068;0.9105202;-0.7981698;-2.270956;-2.405967;-2.020373;-1.940773;-1.900991;-0.7152306;-2.249382;-2.56671;-2.447125;-2.281049;-2.424639;"Non";"Sous";"Sous"
"G839";0.506977;0.3457027;-0.3394527;-0.1212359;-0.5641529;-0.6745793;0.6019999;1.628917;4.22072;4.167569;4.547344;4.346431;0.1033698;1.724804;3.500997;4.211415;4.461546;4.05105;-0.1377808;0.09954917;0.3007005;-0.5185366;-0.4031292;-0.7054261;0.6522313;2.35846;3.689613;3.737713;4.288903;4.112587;0.06579204;2.062502;3.698567;3.994219;4.705496;3.986947;"Non";"Sur";"Sur"
"G842";-0.02857548;0.01671549;0.06829377;0.229098;-0.3920493;-0.2424354;0.3547739;0.8962005;1.550121;1.922337;1.509267;2.008951;0.3334112;1.263117;1.681871;1.855767;1.974706;2.409504;0.2235197;-0.3682319;0.3398613;-0.465943;-0.6759509;-1.002101;0.523077;1.564642;1.643705;1.999219;2.147638;2.425133;0.219854;1.555499;1.728614;1.855025;1.8737;2.378648;"Non";"Sur";"Sur"
"G845";0.3907796;0.2948651;0.397288;-0.4366715;0.8105689;0.8995808;0.3381324;-2.103385;-3.430102;-2.653786;-2.745857;-3.396195;0.1146077;-2.047565;-0.910623;-3.049414;-3.05773;-2.234464;0.03155929;-0.3640146;0.01253912;0.1626037;0.400288;1.774312;-0.3186739;-2.028827;-2.462292;-3.263929;-3.344245;-3.317316;-0.7158027;-2.395922;-2.561905;-2.523786;-3.481404;-4.601194;"Sur";"Sous";"Sous"
"G849";-2.105585;-1.015438;-1.532295;-1.645143;1.2087;-0.7740386;-1.688199;0.514213;-0.9785451;-1.476538;-0.6378407;-2.050155;-2.320482;-1.839633;-1.969566;-2.542451;-1.276639;-1.141644;-1.010995;-2.750044;-1.132624;-3.507698;-3.330731;-1.631201;-1.675031;-1.993917;-1.188669;-3.579687;-3.591448;-1.759675;-1.636459;-2.561495;-1.941274;-2.32654;-3.443442;-2.261358;"Sous";"Sous";"Sous"
"G850";-0.003989927;0.0341471;-0.1311811;0.1550457;0.07404173;-0.7705412;0.2090095;0.3372291;-0.3242103;-1.442199;-1.560083;-3.638194;-0.1032396;-0.2006483;-0.8337793;-0.8387242;-1.236363;-3.716136;-0.7199195;-0.2605876;0.2503199;-0.4331272;-0.5341346;-0.5456124;-0.643437;-0.5177862;-0.6342376;-2.544815;-3.788531;-3.992216;-0.4875886;-1.133896;-0.5241041;-2.009937;-3.234313;-3.530516;"Non";"Sous";"Sous"
"G851";-0.3787495;-0.4117765;0.2764794;-0.3708983;-0.1311766;0.6691024;0.334053;1.765507;3.376404;3.500956;3.005257;3.585001;0.0221226;2.079702;3.518486;3.049768;3.260977;3.355927;-0.2627246;0.01699716;0.223187;-0.2480853;0.199787;0.5884211;-0.2278338;2.236398;2.896702;3.140776;2.720097;3.625051;-0.002948634;2.580183;3.432105;3.123288;3.067751;3.788211;"Non";"Sur";"Sur"
"G853";0.1400594;0.3275224;-0.2146274;0.4762438;0.1217956;-0.1620662;0.2430784;1.663663;2.44084;2.332381;2.445977;2.915193;0.3245886;1.72488;1.901614;2.774061;2.910584;2.203394;0.2897472;-0.1731805;0.4931032;-0.5227462;-0.7228784;-1.417733;0.5236807;1.168696;2.088768;1.783186;2.349944;2.537274;0.4165085;1.347188;2.165689;2.302861;2.81889;2.315449;"Non";"Sur";"Sur"
"G863";-0.2446337;0.1287469;0.3175296;0.2132392;-0.006073488;-0.3265492;1.193431;3.259461;3.702377;3.082324;2.742478;2.65061;1.303656;3.247878;3.295393;3.103975;2.960103;2.145583;0.0242156;-0.5559707;0.7673524;-0.3003692;0.09153644;-0.6799706;1.658251;3.142822;3.473707;2.769084;2.724576;2.182023;1.489408;3.285288;3.472447;2.881151;2.825592;2.208691;"Non";"Sur";"Sur"
"G867";0.4188799;0.5898755;-0.0947961;-0.1178928;-0.2904779;0.1702371;0.3318732;-1.059657;-2.436166;-2.791716;-2.845057;-2.865728;0.0003611254;-1.583201;-1.92348;-2.80004;-3.36887;-2.404832;-0.08395617;-0.1328851;0.01934777;-0.3612727;-0.07663518;0.8632876;-0.1686309;-1.920751;-2.436166;-2.922893;-3.179846;-2.992183;-1.261695;-2.154081;-2.186883;-2.922893;-3.594184;-2.986331;"Non";"Sous";"Sous"
"G880";-0.7106222;0.9415919;-0.7188637;-1.696469;-1.984998;-2.591521;-0.7750945;-0.709885;-1.379144;-3.344884;-2.6295;-2.2061;-0.981874;-0.02045346;-1.531972;-2.578219;-2.912142;-2.513316;-1.495987;0.7887659;0.6346493;-0.4172074;-0.05570516;-0.5844778;-0.6254449;1.14074;-0.3132668;-1.449481;-0.9604834;-2.880225;-1.923332;0.7617729;-0.6177019;-1.404157;-1.467897;-2.9956;"Sous";"Sous";"Sous"
"G882";-0.01858943;-0.426873;-0.5382991;-0.5249094;0.01032233;-0.6214517;-0.1291116;-0.2105742;0.1859358;-1.314573;-1.104832;-1.73034;-0.03427215;-0.7906054;-0.9036825;-1.254052;-1.640508;-2.473688;-0.2824225;0.1953202;-0.4107609;0.5863232;0.1373177;-0.6195567;0.03490012;0.2247277;0.658684;0.02799314;-1.252356;-2.190481;0.1235361;-0.7588667;-0.8005844;-1.148944;-1.312058;-2.391299;"Non";"Sous";"Sous"
"G883";-0.02513895;0.2193935;-0.1016628;0.4124194;-0.2094637;-0.4913131;0.1574383;1.218372;2.080013;2.479833;2.598512;2.677209;0.291191;1.333488;1.840326;2.834736;2.870995;2.192464;-0.1176644;-0.1978639;0.3719679;-0.4305109;-0.7824631;-0.7471753;0.1002488;1.091722;1.836642;2.08572;2.311926;2.171818;-0.1583095;0.9342208;1.909712;2.467582;2.817176;1.971078;"Non";"Sur";"Sur"
"G886";0.3358924;0.6505861;-0.2427597;0.549039;-0.8655888;-0.9821761;-0.1757692;-0.730137;-1.254681;-2.015749;-2.350205;-2.335635;-0.206852;-0.07832571;-2.392341;-1.314869;-2.283231;-1.661036;-0.2785684;-0.05958014;0.7469113;0.03849869;-0.03045874;-0.09072732;-0.5093036;-1.732035;-0.5942343;-2.23838;-2.100731;-1.846061;-1.543469;-1.480018;-1.813023;-2.211137;-2.26151;-3.085043;"Non";"Sous";"Sous"
"G891";-0.4055044;0.4302108;-0.6601712;-0.08893921;-0.714151;-1.126857;-1.703588;-1.013529;-1.88209;-1.179289;-1.91549;-3.307053;-1.664083;-1.080385;-1.059918;-0.5974606;-1.919486;-3.249327;0.4356528;0.1418786;-0.4200202;0.8960724;0.1676626;-0.3296483;-1.567323;-1.221103;-1.255657;-0.8512987;-1.251329;-2.133835;-1.629566;-1.295676;-1.355916;-0.3172693;-1.300212;-3.320072;"Non";"Sous";"Sous"
"G909";1.479584;0.6149554;0.111278;0.4087102;-0.5795972;-0.8285687;-0.1898491;-1.296649;-1.5498;-1.832905;-2.355499;-3.017115;0.7781003;-0.3461082;-1.334483;-1.291441;-2.621123;-2.778749;1.828946;0.2447616;0.2275788;0.4055801;-0.5267346;-0.6466249;-0.2202327;-1.286906;-1.206938;-2.494344;-2.747069;-2.842985;0.9170681;-1.341327;-1.056853;-2.083148;-3.18628;-2.958361;"Non";"Sous";"Sous"
"G911";-0.6284543;0.1253745;-0.1656642;-0.4044794;-0.1237037;-0.5553879;0.1711017;1.496643;2.035693;1.975731;2.501409;2.641284;-0.06229833;1.530264;1.748429;2.130981;2.583274;2.328891;-0.3214328;-0.2469369;-0.0495496;-0.1641211;0.213768;-0.6150008;0.7910983;1.283779;1.955728;1.809161;2.409699;2.658302;0.1268908;1.233319;1.833168;1.962017;2.569207;2.09404;"Non";"Sur";"Sur"
"G923";0.1525622;0.3134696;0.3565867;0.3030731;0.5903188;0.8336628;0.04441355;-1.030968;-2.246347;-3.029457;-2.895764;-2.747859;0.1189541;-0.6050004;-1.101109;-1.894977;-2.388615;-2.144983;-0.4816413;0.129702;0.277575;0.2551987;0.5757403;1.07465;-0.1001958;-1.4887;-1.662553;-3.613818;-3.435387;-3.127307;-0.1513194;-0.8636052;-0.8185402;-2.812191;-3.448607;-3.449718;"Non";"Sous";"Sous"
"G932";0.5147922;-1.604641;-0.2801218;-1.010705;-2.214714;-0.4410922;1.265711;-0.3409902;-0.3553286;-1.194848;-2.124284;-2.71269;1.623353;-0.1648738;0.1990746;-0.3849814;-2.607198;-2.534714;1.375824;-0.325977;-0.8212495;1.480239;-1.797073;-1.292184;1.199281;-0.1031644;0.05643162;1.290757;0.9882101;-2.285552;1.400928;0.4369038;0.5963061;1.185732;-0.001051299;-2.461947;"Non";"Sous";"Sous"
"G945";-0.2103642;-0.5505822;0.5231395;0.3801034;0.2777465;0.6582002;-0.5636843;-2.118922;-3.935949;-4.001306;-3.56488;-3.346222;-0.5708618;-1.921343;-2.538527;-4.366221;-3.874707;-2.149888;-0.0007648348;0.3335954;-0.05183384;0.4011963;0.2553714;0.4454486;-0.3722649;-1.257858;-2.656354;-4.584296;-4.583885;-3.398201;-0.2701395;-1.147276;-3.040511;-4.070815;-4.456865;-3.204316;"Non";"Sous";"Sous"
"G946";-0.6703149;-0.04485917;0.06330649;0.1721305;-0.2398276;-0.4010019;-1.028669;-2.285052;-2.639104;-2.839988;-2.270607;-2.918054;-1.154013;-1.84969;-2.355347;-1.403385;-1.996421;-2.554092;-0.3416148;-0.7260991;0.5939298;-1.269122;-1.062056;-1.214324;-1.320783;-2.132705;-2.227097;-3.091402;-2.623409;-2.627575;-0.7359081;-2.711269;-1.8207;-1.614194;-2.944777;-3.039153;"Non";"Sous";"Sous"
